# Title: Crypto Firewall (Splunk),,,,,,,
# Updated: 2026-01-05T12:03:18Z,,,,,,,
# Expires: 1 days (update frequency),,,,,,,
# Homepage: https://github.com/chartingshow/crypto-firewall/,,,,,,,
# Contribute: https://github.com/chartingshow/crypto-firewall/issues,,,,,,,
# License: GPL-3.0 license,,,,,,,
# Source: https://github.com/chartingshow/crypto-firewall/blob/master/src/blacklists/splunk.csv, stamparm/ipsum, binarydefense, Proofpoint emergingthreats, greensnow, threatview, myip.ms, firehol
ip,message,updated,,,,,
62.197.136.69,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.204.41.192,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.204.41.71,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.204.41.98,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.234.65.53,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.60.154.3,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.60.226.57,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.60.237.116,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.60.237.38,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.60.238.81,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.60.245.136,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.72.42.223,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.84.97.240,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.99.76.213,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
62.99.79.77,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
63.250.43.5,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.121.114.87,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.157.160.42,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.188.19.241,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.188.96.35,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.190.113.111,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.190.113.41,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.190.63.222,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.227.100.222,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.227.133.159,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.227.163.217,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.227.173.26,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.227.55.231,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.23.166.14,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.31.63.194,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.31.63.70,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.32.21.179,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.52.80.44,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.7.198.66,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.91.253.60,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.94.84.85,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.94.85.248,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.94.85.98,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.95.10.95,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.95.11.184,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.95.11.65,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.95.12.38,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
64.95.12.98,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.108.49.36,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.108.54.250,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.108.80.58,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.109.184.103,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.109.226.176,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.152.201.203,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.184.135.39,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.2.40.66,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.20.101.215,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.21.84.242,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.25.220.250,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.38.120.47,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.87.7.142,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
65.87.7.28,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.118.255.35,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.154.103.196,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.228.42.166,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.29.132.14,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.29.144.75,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.29.148.38,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.42.103.163,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.42.55.5,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.42.57.149,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.42.94.251,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.78.40.148,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
66.96.162.138,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.193.133.229,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.83.158,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.228,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.229,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.230,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.231,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.232,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.233,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.235,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.236,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.238,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.239,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.240,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.241,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.242,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.243,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.244,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.245,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.246,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.248,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.249,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.250,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.251,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.21.93.254,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.217.228.14,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.217.228.7,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.225.140.4,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
67.23.254.40,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.102.9.128,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.121.248.35,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.13.175.190,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.14.88.177,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.169.106.40,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.183.101.158,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.183.217.161,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.183.227.9,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.183.91.111,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.183.93.250,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.186.192.69,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
68.233.19.209,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.16.218.101,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.165.107.69,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.197.134.139,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.197.160.180,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.49.230.29,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.49.245.148,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.51.241.170,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.62.126.27,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.62.77.169,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
69.64.50.41,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
70.32.24.131,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
70.32.3.15,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
70.32.30.201,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
70.36.102.35,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
70.36.99.82,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
70.39.103.3,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
70.39.70.194,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
70.80.43.191,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
71.187.170.235,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
71.74.12.34,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
72.10.160.246,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
72.15.201.15,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
72.230.237.58,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
72.240.200.181,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
72.5.42.93,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
72.60.113.209,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
73.151.236.31,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
74.119.192.211,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
74.119.239.234,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
74.121.150.114,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
74.194.191.52,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
74.208.236.241,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
74.220.199.6,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
74.220.199.9,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
74.222.14.83,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
74.222.204.82,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.101.163.116,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.102.23.3,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.158.42.85,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.188.35.168,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.2.103.146,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.2.103.23,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.2.18.233,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.2.21.224,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.2.81.212,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
75.67.192.125,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
76.114.152.207,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
76.174.44.222,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
76.176.180.86,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
76.25.142.196,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
76.76.21.21,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
76.81.225.65,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
76.94.200.148,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.105.138.194,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.110.104.235,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.110.122.17,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.14.44.190,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.17.247.13,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.232.39.57,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.239.124.215,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.239.124.232,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.239.124.95,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.246.101.72,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.246.108.96,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.247.126.189,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.55.252.111,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.81.247.144,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.83.207.152,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.90.153.225,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.90.153.62,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
77.91.101.27,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.11.12.13,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.138.9.69,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.140.143,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.140.144,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.140.145,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.140.146,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.140.147,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.140.148,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.140.149,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.140.150,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.140.151,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.168.163,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.168.164,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.168.165,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.168.166,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.140.168.167,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.153.149.90,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.24.136.181,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.41.204.31,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.46.100.157,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.46.73.125,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.47.174.223,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.47.204.80,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.47.32.144,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.47.60.67,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.47.81.171,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
78.74.20.180,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.106.115.107,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.133.41.250,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.134.225.115,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.134.225.17,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.134.225.35,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.134.225.48,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.134.225.79,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.137.192.33,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.137.35.198,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.138.32.199,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.138.42.91,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.143.187.147,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
79.172.212.216,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.130.115.208,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.134.139.219,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.134.68.15,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.137.13.191,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.138.133.207,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.141.0.63,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.141.118.254,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.141.119.9,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.152.161.242,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.152.2.86,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.152.201.2,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.152.207.233,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.152.98.193,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.208.112.87,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
8.210.133.129,Crypto Firewall Detected a Malicious IP Address,2026-01-05T12:03:18Z,,,,,
